"日付","球場","イニング","表/裏","ホーム得点","ビジター得点","打席","打者数","球数","打席内球数","登板順","投手名","投手投げ手左右","投手チーム","打者名","打者打席左右","打者チーム","走者有無","走者得点圏","走者状況","アウトカウント","ボールカウント","ストライクカウント","球種","球種系統","球速","投球コース","ストライクゾーン","投球結果","盗塁有無","初球","結果球","逆球","打球性質","打席結果","打球ランク","打球方向","第一捕球者","得点有無","得点数","打点数","投球後ホーム得点","投球後ビジター得点","投球後アウトカウント","投球後ボールカウント","投球後ストライクカウント","牽制先","タイムスタンプ","捕手名","自責点","責任投手1","責任投手2","責任投手3","責任投手4","作戦","メモ","投球位置x座標","投球位置y座標","打球位置x座標","打球位置y座標"
"2026/4/26","わかさスタジアム京都",1,"表",0,0,1,1,1,1,1,"林翔大","右","ENEOS","藤原夏暉","左","日本生命",0,0,"000",0,0,0,"カットボール","曲がる系",140,8,1,"",0,1,1,,"フライ","右本","A","R",0,1,1,1,0,1,0,0,0,0,"2026/04/26 12:18:19","有馬諒",1,"林翔大","","","","","",88,178,294,78
"2026/4/26","わかさスタジアム京都",1,"表",0,1,1,2,2,1,1,"林翔大","右","ENEOS","木倉朋輝","右","日本生命",0,0,"000",0,0,0,"ストレート","真直ぐ系",143,15,0,"ボール",0,1,0,,"",,"","",0,0,0,0,0,1,0,1,0,0,"2026/04/26 12:19:01","有馬諒",0,"","","","","","",201,260,,
"2026/4/26","わかさスタジアム京都",1,"表",0,1,1,2,3,2,1,"林翔大","右","ENEOS","木倉朋輝","右","日本生命",0,0,"000",0,1,0,"ストレート","真直ぐ系",145,6,1,"見送り",0,0,0,,"",,"","",0,0,0,0,0,1,0,1,1,0,"2026/04/26 12:19:12","有馬諒",0,"","","","","","",157,115,,
"2026/4/26","わかさスタジアム京都",1,"表",0,1,1,2,4,3,1,"林翔大","右","ENEOS","木倉朋輝","右","日本生命",0,0,"000",0,1,1,"チェンジアップ","落ちる系",130,22,0,"ボール",0,0,0,,"",,"","",0,0,0,0,0,1,0,2,1,0,"2026/04/26 12:19:23","有馬諒",0,"","","","","","",53,190,,
"2026/4/26","わかさスタジアム京都",1,"表",0,1,1,2,5,4,1,"林翔大","右","ENEOS","木倉朋輝","右","日本生命",0,0,"000",0,2,1,"ストレート","真直ぐ系",144,17,0,"ボール",0,0,0,,"",,"","",0,0,0,0,0,1,0,3,1,0,"2026/04/26 12:19:36","有馬諒",0,"","","","","","",141,263,,
"2026/4/26","わかさスタジアム京都",1,"表",0,1,1,2,6,5,1,"林翔大","右","ENEOS","木倉朋輝","右","日本生命",0,0,"000",0,3,1,"ストレート","真直ぐ系",144,2,1,"見送り",0,0,0,,"",,"","",0,0,0,0,0,1,0,3,2,0,"2026/04/26 12:19:53","有馬諒",0,"","","","","","",209,141,,
"2026/4/26","わかさスタジアム京都",1,"表",0,1,1,2,7,6,1,"林翔大","右","ENEOS","木倉朋輝","右","日本生命",0,0,"000",0,3,2,"ストレート","真直ぐ系",143,6,1,"",0,0,1,,"フライ","中飛","B","C",8,0,0,0,0,1,1,0,0,0,"2026/04/26 12:20:09","有馬諒",0,"","","","","","",145,82,172,152
"2026/4/26","わかさスタジアム京都",1,"表",0,1,1,3,8,1,1,"林翔大","右","ENEOS","越智達矢","右","日本生命",0,0,"000",1,0,0,"ストレート","真直ぐ系",144,4,1,"ファウル",0,1,0,,"ライナー",,"B","R",0,0,0,0,0,1,1,0,1,0,"2026/04/26 12:20:45","有馬諒",0,"","","","","","",168,193,-28,-34
"2026/4/26","わかさスタジアム京都",1,"表",0,1,1,3,9,2,1,"林翔大","右","ENEOS","越智達矢","右","日本生命",0,0,"000",1,0,1,"ストレート","真直ぐ系",145,19,0,"ボール",0,0,0,,"",,"","",0,0,0,0,0,1,1,1,1,0,"2026/04/26 12:21:02","有馬諒",0,"","","","","","",79,276,,
"2026/4/26","わかさスタジアム京都",1,"表",0,1,1,3,10,3,1,"林翔大","右","ENEOS","越智達矢","右","日本生命",0,0,"000",1,1,1,"カーブ","曲がる系",114,9,1,"見送り",0,0,0,,"",,"","",0,0,0,0,0,1,1,1,2,0,"2026/04/26 12:21:16","有馬諒",0,"","","","","","",97,103,,
"2026/4/26","わかさスタジアム京都",1,"表",0,1,1,3,11,4,1,"林翔大","右","ENEOS","越智達矢","右","日本生命",0,0,"000",1,1,2,"スプリット","落ちる系",136,16,0,"ボール",0,0,0,,"",,"","",0,0,0,0,0,1,1,2,2,0,"2026/04/26 12:21:31","有馬諒",0,"","","","","","",215,22,,
"2026/4/26","わかさスタジアム京都",1,"表",0,1,1,3,12,5,1,"林翔大","右","ENEOS","越智達矢","右","日本生命",0,0,"000",1,2,2,"ストレート","真直ぐ系",145,7,1,"",0,0,1,,"フライ","右飛","B","R",9,0,0,0,0,1,2,0,0,0,"2026/04/26 12:21:48","有馬諒",0,"","","","","","",109,217,195,22
"2026/4/26","わかさスタジアム京都",1,"表",0,1,1,4,13,1,1,"林翔大","右","ENEOS","竹村陸","右","日本生命",0,0,"000",2,0,0,"スライダー","曲がる系",126,25,0,"ボール",0,1,0,,"",,"","",0,0,0,0,0,1,2,1,0,0,"2026/04/26 12:22:22","有馬諒",0,"","","","","","",27,40,,
"2026/4/26","わかさスタジアム京都",1,"表",0,1,1,4,14,2,1,"林翔大","右","ENEOS","竹村陸","右","日本生命",0,0,"000",2,1,0,"ストレート","真直ぐ系",145,9,1,"ファウル",0,0,0,,"フライ",,"B","R",0,0,0,0,0,1,2,1,1,0,"2026/04/26 12:22:40","有馬諒",0,"","","","","","",111,108,25,-41
