"日付","球場","イニング","表/裏","ホーム得点","ビジター得点","打席","打者数","球数","打席内球数","登板順","投手名","投手投げ手左右","投手チーム","打者名","打者打席左右","打者チーム","走者有無","走者得点圏","走者状況","アウトカウント","ボールカウント","ストライクカウント","球種","球種系統","球速","投球コース","ストライクゾーン","投球結果","盗塁有無","初球","結果球","逆球","打球性質","打席結果","打球ランク","打球方向","第一捕球者","得点有無","得点数","打点数","投球後ホーム得点","投球後ビジター得点","投球後アウトカウント","投球後ボールカウント","投球後ストライクカウント","牽制先","タイムスタンプ","捕手名","自責点","責任投手1","責任投手2","責任投手3","責任投手4","作戦","メモ","投球位置x座標","投球位置y座標","打球位置x座標","打球位置y座標"
"2026/5/2","企業グランド",1,"表",0,0,1,1,1,1,1,"千葉汐凱","左","Honda","松浦佑星","左","ENEOS",0,0,"000",0,0,0,"スライダー","曲がる系",121,8,1,"見送り",0,1,0,,"",,"","",0,0,0,0,0,0,0,0,1,0,"2026/05/02 09:56:00","岩本久重",0,"","","","","","",117,180,,
"2026/5/2","企業グランド",1,"表",0,0,1,1,2,2,1,"千葉汐凱","左","Honda","松浦佑星","左","ENEOS",0,0,"000",0,0,1,"スライダー","曲がる系",133,3,1,"見送り",0,0,0,,"",,"","",0,0,0,0,0,0,0,0,2,0,"2026/05/02 09:56:11","岩本久重",0,"","","","","","",219,112,,
"2026/5/2","企業グランド",1,"表",0,0,1,1,3,3,1,"千葉汐凱","左","Honda","松浦佑星","左","ENEOS",0,0,"000",0,0,2,"ツーシーム","真直ぐ系",133,22,0,"",0,0,1,,"","死球","","",0,0,0,0,0,0,0,0,0,0,"2026/05/02 09:56:22","岩本久重",0,"","","","","","",-4,218,,
"2026/5/2","企業グランド",1,"表",0,0,1,2,4,1,1,"千葉汐凱","左","Honda","神里陸","左","ENEOS",1,0,"100",0,0,0,"ストレート","真直ぐ系",140,24,0,"ボール",0,1,0,,"",,"","",0,0,0,0,0,0,0,1,0,0,"2026/05/02 09:57:11","岩本久重",0,"","","","","","",33,113,,
"2026/5/2","企業グランド",1,"表",0,0,1,2,5,2,1,"千葉汐凱","左","Honda","神里陸","左","ENEOS",1,0,"100",0,1,0,"ストレート","真直ぐ系",141,5,1,"見送り",1,0,0,,"",,"","",2,0,0,0,0,0,1,1,1,0,"2026/05/02 09:57:30","岩本久重",0,"","","","","盗塁/盗塁失敗","",158,146,,
"2026/5/2","企業グランド",1,"表",0,0,1,2,6,3,1,"千葉汐凱","左","Honda","神里陸","左","ENEOS",0,0,"000",1,1,1,"ストレート","真直ぐ系",142,2,1,"見送り",0,0,0,,"",,"","",0,0,0,0,0,0,1,1,2,0,"2026/05/02 09:58:17","岩本久重",0,"","","","","","",212,132,,
"2026/5/2","企業グランド",1,"表",0,0,1,2,7,4,1,"千葉汐凱","左","Honda","神里陸","左","ENEOS",0,0,"000",1,1,2,"スライダー","曲がる系",125,13,0,"ボール",0,0,0,,"",,"","",0,0,0,0,0,0,1,2,2,0,"2026/05/02 09:58:28","岩本久重",0,"","","","","","",255,99,,
"2026/5/2","企業グランド",1,"表",0,0,1,2,8,5,1,"千葉汐凱","左","Honda","神里陸","左","ENEOS",0,0,"000",1,2,2,"スライダー","曲がる系",128,3,1,"空振り",0,0,1,,"","空三振","","",2,0,0,0,0,0,2,0,0,0,"2026/05/02 09:58:41","岩本久重",0,"","","","","","",217,103,,
"2026/5/2","企業グランド",1,"表",0,0,1,3,9,1,1,"千葉汐凱","左","Honda","川口凌","左","ENEOS",0,0,"000",2,0,0,"ストレート","真直ぐ系",140,7,1,"見送り",0,1,0,,"",,"","",0,0,0,0,0,0,2,0,1,0,"2026/05/02 09:59:12","岩本久重",0,"","","","","","",83,207,,
"2026/5/2","企業グランド",1,"表",0,0,1,3,10,2,1,"千葉汐凱","左","Honda","川口凌","左","ENEOS",0,0,"000",2,0,1,"ストレート","真直ぐ系",140,13,0,"ボール",0,0,0,,"",,"","",0,0,0,0,0,0,2,1,1,0,"2026/05/02 09:59:23","岩本久重",0,"","","","","","",260,80,,
"2026/5/2","企業グランド",1,"表",0,0,1,3,11,3,1,"千葉汐凱","左","Honda","川口凌","左","ENEOS",0,0,"000",2,1,1,"ストレート","真直ぐ系",137,2,1,"",0,0,1,,"ライナー","左２","A","L",7,0,0,0,0,0,2,0,0,0,"2026/05/02 09:59:34","岩本久重",0,"","","","","","",195,122,71,257
"2026/5/2","企業グランド",1,"表",0,0,1,4,12,1,1,"千葉汐凱","左","Honda","山田陸人","右","ENEOS",1,1,"020",2,0,0,"カーブ","曲がる系",105,4,1,"見送り",0,1,0,,"",,"","",0,0,0,0,0,0,2,0,1,0,"2026/05/02 10:00:31","岩本久重",0,"","","","","","",122,196,,
"2026/5/2","企業グランド",1,"表",0,0,1,4,13,2,1,"千葉汐凱","左","Honda","山田陸人","右","ENEOS",1,1,"020",2,0,1,"チェンジアップ","落ちる系",119,22,0,"ボール",0,0,0,,"",,"","",0,0,0,0,0,0,2,1,1,0,"2026/05/02 10:00:47","岩本久重",0,"","","","","","",28,219,,
"2026/5/2","企業グランド",1,"表",0,0,1,4,14,3,1,"千葉汐凱","左","Honda","山田陸人","右","ENEOS",1,1,"020",2,1,1,"スライダー","曲がる系",128,3,1,"空振り",0,0,0,,"",,"","",0,0,0,0,0,0,2,1,2,0,"2026/05/02 10:01:09","岩本久重",0,"","","","","","",218,64,,
"2026/5/2","企業グランド",1,"表",0,0,1,4,15,4,1,"千葉汐凱","左","Honda","山田陸人","右","ENEOS",1,1,"020",2,1,2,"ストレート","真直ぐ系",142,22,0,"ボール",0,0,0,,"",,"","",0,0,0,0,0,0,2,2,2,0,"2026/05/02 10:01:36","岩本久重",0,"","","","","","",35,218,,
"2026/5/2","企業グランド",1,"表",0,0,1,4,16,5,1,"千葉汐凱","左","Honda","山田陸人","右","ENEOS",1,1,"020",2,2,2,"ストレート","真直ぐ系",137,20,0,"ボール",0,0,0,,"",,"","",0,0,0,0,0,0,2,3,2,0,"2026/05/02 10:01:56","岩本久重",0,"","","","","","",97,30,,
"2026/5/2","企業グランド",1,"表",0,0,1,4,17,6,1,"千葉汐凱","左","Honda","山田陸人","右","ENEOS",1,1,"020",2,3,2,"スライダー","曲がる系",127,5,1,"",0,0,1,,"ゴロ","三ゴ","C","CL",5,0,0,0,0,0,3,0,0,0,"2026/05/02 10:02:14","岩本久重",0,"","","","","","",142,140,29,74
"2026/5/2","企業グランド",1,"裏",0,0,1,1,1,1,1,"若杉晟汰","左","ENEOS","山下来球","左","Honda",0,0,"000",0,0,0,"ストレート","真直ぐ系",139,24,0,"ボール",0,1,0,,"",,"","",0,0,0,0,0,0,0,1,0,0,"2026/05/02 10:04:37","神里陸",0,"","","","","","",37,113,,
"2026/5/2","企業グランド",1,"裏",0,0,1,1,2,2,1,"若杉晟汰","左","ENEOS","山下来球","左","Honda",0,0,"000",0,1,0,"ストレート","真直ぐ系",139,5,1,"",0,0,1,,"フライ","中本","A","CR",0,1,1,1,1,0,0,0,0,0,"2026/05/02 10:04:49","神里陸",1,"若杉晟汰","","","","","",128,127,266,177
"2026/5/2","企業グランド",1,"裏",1,0,1,2,3,1,1,"若杉晟汰","左","ENEOS","井上彰吾","左","Honda",0,0,"000",0,0,0,"ストレート","真直ぐ系",142,8,1,"見送り",0,1,0,,"",,"","",0,0,0,0,1,0,0,0,1,0,"2026/05/02 10:05:39","神里陸",0,"","","","","","",88,129,,
"2026/5/2","企業グランド",1,"裏",1,0,1,2,4,2,1,"若杉晟汰","左","ENEOS","井上彰吾","左","Honda",0,0,"000",0,0,1,"スライダー","曲がる系",128,16,0,"ボール",0,0,0,,"",,"","",0,0,0,0,1,0,0,1,1,0,"2026/05/02 10:05:55","神里陸",0,"","","","","","",194,45,,
"2026/5/2","企業グランド",1,"裏",1,0,1,2,5,3,1,"若杉晟汰","左","ENEOS","井上彰吾","左","Honda",0,0,"000",0,1,1,"スライダー","曲がる系",133,13,0,"ボール",0,0,0,,"",,"","",0,0,0,0,1,0,0,2,1,0,"2026/05/02 10:06:12","神里陸",0,"","","","","","",247,87,,
"2026/5/2","企業グランド",1,"裏",1,0,1,2,6,4,1,"若杉晟汰","左","ENEOS","井上彰吾","左","Honda",0,0,"000",0,2,1,"ストレート","真直ぐ系",143,6,1,"",0,0,1,,"ゴロ","二ゴ","","CR",4,0,0,0,1,0,1,0,0,0,"2026/05/02 10:06:28","神里陸",0,"","","","","","",151,113,103,51
"2026/5/2","企業グランド",1,"裏",1,0,1,3,7,1,1,"若杉晟汰","左","ENEOS","小口仁太郎","右","Honda",0,0,"000",1,0,0,"ツーシーム","真直ぐ系",135,20,0,"ボール",0,1,0,,"",,"","",0,0,0,0,1,0,1,1,0,0,"2026/05/02 10:07:05","神里陸",0,"","","","","","",104,45,,
"2026/5/2","企業グランド",1,"裏",1,0,1,3,8,2,1,"若杉晟汰","左","ENEOS","小口仁太郎","右","Honda",0,0,"000",1,1,0,"ツーシーム","真直ぐ系",138,20,0,"ボール",0,0,0,,"",,"","",0,0,0,0,1,0,1,2,0,0,"2026/05/02 10:07:18","神里陸",0,"","","","","","",108,40,,
"2026/5/2","企業グランド",1,"裏",1,0,1,3,9,3,1,"若杉晟汰","左","ENEOS","小口仁太郎","右","Honda",0,0,"000",1,2,0,"スライダー","曲がる系",124,1,1,"見送り",0,0,0,,"",,"","",0,0,0,0,1,0,1,2,1,0,"2026/05/02 10:07:36","神里陸",0,"","","","","","",193,191,,
"2026/5/2","企業グランド",1,"裏",1,0,1,3,10,4,1,"若杉晟汰","左","ENEOS","小口仁太郎","右","Honda",0,0,"000",1,2,1,"ストレート","真直ぐ系",143,8,1,"ファウル",0,0,0,,"ライナー",,"B","R",0,0,0,0,1,0,1,2,2,0,"2026/05/02 10:07:58","神里陸",0,"","","","","","",98,155,202,-22
"2026/5/2","企業グランド",1,"裏",1,0,1,3,11,5,1,"若杉晟汰","左","ENEOS","小口仁太郎","右","Honda",0,0,"000",1,2,2,"ストレート","真直ぐ系",140,8,1,"ファウル",0,0,0,,"ライナー",,"B","R",0,0,0,0,1,0,1,2,2,0,"2026/05/02 10:08:28","神里陸",0,"","","","","","",94,122,199,-17
"2026/5/2","企業グランド",1,"裏",1,0,1,3,12,6,1,"若杉晟汰","左","ENEOS","小口仁太郎","右","Honda",0,0,"000",1,2,2,"ストレート","真直ぐ系",143,8,1,"見送り",0,0,1,,"","見三振","","",2,0,0,0,1,0,2,0,0,0,"2026/05/02 10:08:54","神里陸",0,"","","","","","",77,159,,
"2026/5/2","企業グランド",1,"裏",1,0,1,4,13,1,1,"若杉晟汰","左","ENEOS","山下滉介","右","Honda",0,0,"000",2,0,0,"スライダー","曲がる系",126,7,1,"空振り",0,1,0,,"",,"","",0,0,0,0,1,0,2,0,1,0,"2026/05/02 10:09:29","神里陸",0,"","","","","","",109,189,,
"2026/5/2","企業グランド",1,"裏",1,0,1,4,14,2,1,"若杉晟汰","左","ENEOS","山下滉介","右","Honda",0,0,"000",2,0,1,"ストレート","真直ぐ系",142,13,0,"ボール",0,0,0,,"",,"","",0,0,0,0,1,0,2,1,1,0,"2026/05/02 10:09:43","神里陸",0,"","","","","","",265,97,,
"2026/5/2","企業グランド",1,"裏",1,0,1,4,15,3,1,"若杉晟汰","左","ENEOS","山下滉介","右","Honda",0,0,"000",2,1,1,"ツーシーム","真直ぐ系",135,9,1,"ファウル",0,0,0,,"ゴロ",,"C","R",0,0,0,0,1,0,2,1,2,0,"2026/05/02 10:09:59","神里陸",0,"","","","","","",107,114,83,-20
"2026/5/2","企業グランド",1,"裏",1,0,1,4,16,4,1,"若杉晟汰","左","ENEOS","山下滉介","右","Honda",0,0,"000",2,1,2,"チェンジアップ","落ちる系",124,20,0,"ボール",0,0,0,,"",,"","",0,0,0,0,1,0,2,2,2,0,"2026/05/02 10:10:34","神里陸",0,"","","","","","",92,35,,
"2026/5/2","企業グランド",1,"裏",1,0,1,4,17,5,1,"若杉晟汰","左","ENEOS","山下滉介","右","Honda",0,0,"000",2,2,2,"ストレート","真直ぐ系",143,9,1,"ファウル",0,0,0,,"ライナー",,"B","R",0,0,0,0,1,0,2,2,2,0,"2026/05/02 10:10:57","神里陸",0,"","","","","","",64,119,13,-30
"2026/5/2","企業グランド",1,"裏",1,0,1,4,18,6,1,"若杉晟汰","左","ENEOS","山下滉介","右","Honda",0,0,"000",2,2,2,"スライダー","曲がる系",124,1,1,"",0,0,1,,"ライナー","左２","A","L",7,0,0,0,1,0,2,0,0,0,"2026/05/02 10:11:24","神里陸",0,"","","","","","",192,214,23,247
"2026/5/2","企業グランド",1,"裏",1,0,1,5,19,1,1,"若杉晟汰","左","ENEOS","三井雄心","左","Honda",1,1,"020",2,0,0,"スライダー","曲がる系",124,14,0,"ボール",0,1,0,,"",,"","",0,0,0,0,1,0,2,1,0,0,"2026/05/02 10:12:29","神里陸",0,"","","","","","",243,29,,
"2026/5/2","企業グランド",1,"裏",1,0,1,5,20,2,1,"若杉晟汰","左","ENEOS","三井雄心","左","Honda",1,1,"020",2,1,0,"スライダー","曲がる系",122,5,1,"ファウル",0,0,0,,"ライナー",,"B","R",0,0,0,0,1,0,2,1,1,0,"2026/05/02 10:12:50","神里陸",0,"","","","","","",176,125,274,-17
"2026/5/2","企業グランド",1,"裏",1,0,1,5,21,3,1,"若杉晟汰","左","ENEOS","三井雄心","左","Honda",1,1,"020",2,1,1,"ストレート","真直ぐ系",138,18,0,"ボール",0,0,0,,"",,"","",0,0,0,0,1,0,2,2,1,0,"2026/05/02 10:13:49","神里陸",0,"","","","","","",128,28,,
"2026/5/2","企業グランド",1,"裏",1,0,1,5,22,4,1,"若杉晟汰","左","ENEOS","三井雄心","左","Honda",1,1,"020",2,2,1,"ストレート","真直ぐ系",139,9,1,"",0,0,1,,"ゴロ","二ゴ","C","CR",4,0,0,0,1,0,3,0,0,0,"2026/05/02 10:14:11","神里陸",0,"","","","","","",104,120,103,51
"2026/5/2","企業グランド",2,"表",1,0,1,1,18,1,1,"千葉汐凱","左","Honda","姫木陸斗","左","ENEOS",0,0,"000",0,0,0,"ストレート","真直ぐ系",141,5,1,"見送り",0,1,0,,"",,"","",0,0,0,0,1,0,0,0,1,0,"2026/05/02 10:16:23","岩本久重",0,"","","","","","",174,138,,
"2026/5/2","企業グランド",2,"表",1,0,1,1,19,2,1,"千葉汐凱","左","Honda","姫木陸斗","左","ENEOS",0,0,"000",0,0,1,"ストレート","真直ぐ系",137,14,0,"ボール",0,0,0,,"",,"","",0,0,0,0,1,0,0,1,1,0,"2026/05/02 10:16:33","岩本久重",0,"","","","","","",269,32,,
